created_at;id;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;geo;lang;user_id_str;conversation_id;conversation_id_str;media_url_https;media_type;username;annotate;
Tue May 30 02:10:51 +0000 2023;1.66337E+18;1.66337E+18;Babinsa dan Warga Desa Sekancing Ilir Gotong Royong Perbaiki Jalan rusak \nhttps://t.co/hgZwlRmLev https://t.co/vp4gzzT6XQ;0;0;0;0;;in;1.47027E+18;1.66337E+18;1.66337E+18;https://pbs.twimg.com/media/FxV3wZkakAIqxi5.jpg;photo;makodim_0420;1;
Tue May 30 02:27:42 +0000 2023;1.66337E+18;1.66337E+18;Tak Seperti Viky, Septi Siswi Kelas 3 SD Sekolah Jalan Kaki dari Kampung Mati Lewat Jembatan Rusak\n \nhttps://t.co/lGq7sDQxJe lewat @tribunnews;0;0;0;0;;in;1.50252E+18;1.66337E+18;1.66337E+18;;;Ardhi174;1;
Tue May 30 02:08:22 +0000 2023;1.66337E+18;1.66337E+18;"Jualan kemiskinan, wadas, jalan rusak, E KTP tapi semua tak sesuai data n fakta😂😂\nMain aje ke Jateng biar gak bego Amet, lo bandingin yang penduduk kecil APBD 2x lipat era majikan lu @aniesbaswedan https://t.co/kGlQKuzeoG""";1;0;0;1;;in;1.17085E+18;1.66337E+18;1.66337E+18;https://pbs.twimg.com/media/FxV3Md8akAAqiAG.jpg;photo;Bang_San77;0;
Mon May 29 16:04:02 +0000 2023;1.66321E+18;1.66321E+18;LSI Denny JA: Kemiskinan Masih Tinggi di Jateng, Publik Ragukan Ganjar dalam Isu Ekonomi https://t.co/sAspaeZ3jA;24;142;357;1010;;in;55507370;1.66321E+18;1.66321E+18;;;tvOneNews;1;
Tue May 30 02:41:36 +0000 2023;1.66338E+18;1.66338E+18;Jalan rusak di Habornas, Kec. Habinsaran, Kab. Toba, Sumut Bapak Presiden @jokowi \nMohon Bapak Menteri Basuki H @KementrianPU\nDimasukkan dalam pioritas.\n\nhttps://t.co/5hZK6EYFAp;0;0;0;1;;in;1.49634E+18;1.66338E+18;1.66338E+18;;;habornas_j;1;
Tue May 30 03:05:33 +0000 2023;1.66338E+18;1.66338E+18;Atensi perbaikan Jalan Trengguli 1 Denpasar, oleh tim @/dpupr.denpasarkota \n#DPUPRKotaDenpasar #Denpasarkota #jalanrusak #prodenpasar https://t.co/F7BFMe7Dm4;0;2;0;6;;in;474836414;1.66338E+18;1.66338E+18;https://pbs.twimg.com/media/FxWEG-FaEAAi6Ma.png;photo;DenpasarKota;1;
Tue May 30 01:53:32 +0000 2023;1.66336E+18;1.66336E+18;@_ch3v3r_stone__ Untuk ❓Apa.. Buat Siapa IKN? \n\nSementara Jalan Jalan Umum Untuk Menggulirkan Perekonomian Rakyat.. \n\nHancur.. Lebur, Rusak Parah.. \n\nHampir Rata di Wilayah Nusantara.. \n\nIbu Pertiwi. \n\nBatalkan Saja Infrastruktur IKN.;0;0;2;2;;in;1.46182E+18;1.66297E+18;1.66297E+18;;;Mulyawans07gma2;0;
Tue May 30 00:16:58 +0000 2023;1.66334E+18;1.66334E+18;Rezim Jokowi kasih jalan gerombolannya jualan tanah air. \n\nRusak tanah air kita kalau pasirnya dikeruk terus: \n\nEkosistem laut rusak, keberadaan pulau2 kecil terancam. \n\nBahaya Dampak Ekspor Pasir Laut\nhttps://t.co/JhMuMHpWRZ\n\nVideo: banten02 \n\n#JokowiPresidenGagalTotal https://t.co/dX6xCO9qPg;7;11;144;159;;in;1.37397E+18;1.66334E+18;1.66334E+18;https://pbs.twimg.com/ext_tw_video_thumb/1663338640188264449/pu/img/qM5eup15rhD5ePNn.jpg;photo;bianca01403;0;
Sun May 28 12:07:29 +0000 2023;1.66279E+18;1.66279E+18;Semoga keputusan ini dibatalkan. Kerugian lingkungan akan  jauh lebih besar. Climate change sudah terasakan dan berdampak. Janganlah diperparah dg penambangan pasir laut 🙏🙏🙏🙏;216;903;6496;17873;;in;2606229566;1.66279E+18;1.66279E+18;;;susipudjiastuti;1;
Tue May 30 01:45:38 +0000 2023;1.66336E+18;1.66336E+18;Kurang dari empat bulan, Gubernur Sumut Edy Rahmayadi akan mengakhiri jabatannya. Hampir tak ada pembangunan signifikan di masa Edy. Pembangunan sekolah mangrak, rumah sakit baru terbengkalai, jalan rusak tak tertangani. #Nusantara #AdadiKompas\n\nhttps://t.co/qPJyR9OjUx;0;0;0;0;;in;79237556;1.66336E+18;1.66336E+18;;;kompasmuda;0;
Tue May 30 01:14:07 +0000 2023;1.66335E+18;1.66335E+18;@KompasTV Jalan rusak parah ada indikasi korupsi diam saja pura pura bisu...masalah pungli cari perhatian....MAHASISWA LAMPUNG KAPAN KALIAN CERDASNYA ?;0;0;0;0;;in;1.64032E+18;1.66306E+18;1.66306E+18;;;AjaSigitz;0;
Tue May 30 01:49:33 +0000 2023;1.66336E+18;1.66336E+18;Kurang dari empat bulan, Gubernur Sumut Edy Rahmayadi akan mengakhiri jabatannya. Hampir tak ada pembangunan signifikan di masa Edy. Pembangunan sekolah mangrak, rumah sakit baru terbengkalai, jalan rusak tak tertangani. #Nusantara #AdadiKompas\n\nhttps://t.co/foQLGHz9PC;1;0;0;0;;in;155456716;1.66336E+18;1.66336E+18;;;KompasKlasika;0;
Tue May 30 00:17:57 +0000 2023;1.66334E+18;1.66334E+18;@geloraco jauh2 pak ke banten daerah sendiri aja jalan banyak yg rusak;0;0;0;0;;in;1.63448E+18;1.6632E+18;1.6632E+18;;;PepenPenjol82;0;
Tue May 30 01:52:53 +0000 2023;1.66336E+18;1.66336E+18;[3] Monumen PETA, Jalan Dr Sutomo &amp;;;;;;;;;;;;;;
Tue May 30 00:25:08 +0000 2023;1.66334E+18;1.66334E+18;@RadioElshinta @TMCPoldaMetro Gila banyak banget pelanggaran didepan penegak hukum dan dibiarkan saja... Gak pakai helm, marka jalan.. Duh rusak deh negara hukum ini;0;0;0;0;;in;71762791;1.66E+18;1.66334E+18;;;iananindya;0;
Tue May 30 00:45:57 +0000 2023;1.66335E+18;1.66335E+18;@OposisiCerdas Jalan rusak masih gak apa2, tp industri2 banten yg redup apakah dia punya siasat yg detail ?\n\nMeragukan.;0;0;0;0;;in;563495387;1.66326E+18;1.66326E+18;;;Redgerbil5;0;
Tue May 30 00:30:55 +0000 2023;1.66334E+18;1.66334E+18;Presiden palsu, pemenang tendernya palsu. \nNilai proyek Rp63 miliar. Padahal ini baru digaungkan Jokowi beberapa hari lalu lho. \n\n‘Alamat Palsu’ Pemenang Tender Jalan Rusak di Lampung Lolos Radar KPK\nhttps://t.co/km3S7oCpH3\n\n#JokowiPresidenGagalTotal \n#JokowiPresidenGagalTotal;0;1;14;23;;in;1.37397E+18;1.66334E+18;1.66334E+18;;;bianca01403;0;
Tue May 30 00:58:18 +0000 2023;1.66335E+18;1.66335E+18;@NataliusPigai2 Bung @NataliusPigai2 \n\nBuktikan bahwa Ganjar menindaklanjuti viral jalan rusak ke kantor polisi, satpol, ormas masyarakat?\n\nBung, saatnya anak anda mengantikan anda dengan strategi berbeda. Istirahatlah!! \n\n@Uki23 @budimandjatmiko @G;0;0;0;0;;in;1.31699E+18;1.66303E+18;1.66303E+18;;;yngwieocalasty1;0;
Tue May 30 00:46:13 +0000 2023;1.66335E+18;1.66335E+18;@tempodotco Catatlah sejarah yang dapat membuat anak cucu bangga pak...jangan rusak yang sudah jalan 9 tahun ini....jadilah negarawan agar dapat selalu dibanggakan. kenapa harus mendahului tuhan pak? belum tentu kenyataan seperti yang bapak pikirkan...;0;0;0;0;;in;1.61881E+18;1.66316E+18;1.66316E+18;;;Pangan_Agam;0;
Mon May 29 03:40:48 +0000 2023;1.66303E+18;1.66303E+18;Saya kira Pak Ganjar mesti hargai hak rakyat soal kebebasan ekspresi mereka. Itu kritikan melalui seni. Banyak orang nilai belum jadi Presiden saja sudah batasi kebebasan sipil &amp;;;;;;;;;;;;;;
Mon May 29 18:52:56 +0000 2023;1.66326E+18;1.66326E+18;Ganjar Berkomitmen Lanjutkan Pembangunan Jalan di Banten, Warganet: Lah Wilayah Dia aja Gak Becus https://t.co/UwyHqmU9Xb;43;243;340;1080;;in;8.87744E+17;1.66326E+18;1.66326E+18;;;OposisiCerdas;0;
Tue May 30 00:07:49 +0000 2023;1.66334E+18;1.66334E+18;amiiiin bu. jadi inget ekspor pasir besi di pantai cipatujah, pantai rusak, jalan ancur.;0;0;0;0;;in;2272554253;1.66334E+18;1.66334E+18;;;resikID;0;
Tue May 30 01:53:39 +0000 2023;1.66336E+18;1.66336E+18;Jalan ditempat bapak banyak rusak;0;0;0;0;;in;1.23873E+18;1.66336E+18;1.66336E+18;;;Tanjirou712;0;
Tue May 30 01:45:45 +0000 2023;1.66336E+18;1.66336E+18;Kurang dari empat bulan, Gubernur Sumut Edy Rahmayadi akan mengakhiri jabatannya. Hampir tak ada pembangunan signifikan di masa Edy. Pembangunan sekolah mangrak, rumah sakit baru terbengkalai, jalan rusak tak tertangani. #Nusantara #AdadiKompas\n\n https://t.co/PT55o14lFS;1;6;16;22;;in;255866913;1.66336E+18;1.66336E+18;;;hariankompas;0;
Tue May 30 00:55:17 +0000 2023;1.66335E+18;1.66335E+18;Taken yesterday. Kondisi jalan yang bagus (gada rusak), mitigasi yang terstruktur (pelebaran jalan dari 2 ke 3 kolom). Sekalipun agak sedih pembatas yang luas dijadikan taman jadi diperkecil dari 2 sisi.\n\nNext plan, kawasan ini juga masuk perencanaan fly over. https://t.co/2ZE2zipCSY;0;0;0;0;;in;1.15027E+18;1.66335E+18;1.66335E+18;https://pbs.twimg.com/media/FxVmefxaQAE4Fhb.jpg;photo;EarlBukhori;1;
Tue May 30 00:38:57 +0000 2023;1.66334E+18;1.66334E+18;Ndoro @ganjarpranowo suka kita viralkan jalan yang rusak. \n\nGanjar Tegur Warga yang Viralkan Jalan Rusak Lewat Aksi Teatrikal di Batang - https://t.co/zEgjUiniuK\n\n#JokowiPresidenGagalTotal \n#JokowiPresidenGagalTotal https://t.co/z4o7SFNmmV;1;5;64;74;;in;1.37397E+18;1.66334E+18;1.66334E+18;https://pbs.twimg.com/ext_tw_video_thumb/1663344148680949762/pu/img/kPkGFavqstSAJcDr.jpg;photo;bianca01403;0;
Tue May 30 00:10:22 +0000 2023;1.66334E+18;1.66334E+18;Reses di Mowila, Masyarakat Keluhkan Jalan Rusak kepada Nurlin Surunuddin\nhttps://t.co/fMwR7hQFb6;0;0;0;0;;in;1388567274;1.66334E+18;1.66334E+18;;;penasultra_id;1;
Tue May 30 00:40:29 +0000 2023;1.66334E+18;1.66334E+18;Mau Lapor Jalan Rusak di Jombang?  Lewat IDJO Aja https://t.co/CgeltkDQPy;0;0;0;0;;in;2392460208;1.66334E+18;1.66334E+18;;;jawapos;1;
Mon May 29 22:49:08 +0000 2023;1.66332E+18;1.66332E+18;Pigai Kecewa Ganjar Tegur Seniman yang Viralkan Jalan Rusak di Jateng: Belum Jadi Presiden Saja... https://t.co/xMPbcnFSCt;0;0;0;0;;in;1.63663E+18;1.66332E+18;1.66332E+18;;;posaktualcom;0;
Mon May 29 19:39:00 +0000 2023;1.66327E+18;1.66327E+18;@Fita_Shanty @ganjarpranowo 40% JALAN DI JAWA TENGAH RUSAK, APA PRETASINYA GANJAR COBA SEBUTKAN..? https://t.co/bznOWgU86N;1;0;0;0;;in;1.66022E+18;1.66318E+18;1.66318E+18;https://pbs.twimg.com/ext_tw_video_thumb/1663267130102657024/pu/img/HHDFfxeuM2oF8TIx.jpg;photo;PenatasJur59138;0;
Mon May 29 20:31:26 +0000 2023;1.66328E+18;1.66328E+18;@Rahmardika94 @Scafold2 @ch_chotimah2 @ganjarpranowo Mengurus Jawa Tengah yg kecil aja, kemiskinan no 2 di pulau Jawa. \nBanjir di semarang dan pantura tak bisa GP atasi. \nJalan raya banyak rusak berat dan merata di Jawa Tengah. \nUMR rendah. \nKarena UM;0;1;0;0;;in;9.84748E+17;1.663E+18;1.663E+18;https://pbs.twimg.com/media/FxUqCZkaYAQwmHS.jpg;photo;Anaksemut4;0;
Mon May 29 18:59:14 +0000 2023;1.66326E+18;1.66326E+18;Ndoro @ganjarpranowo gak ngeri kalo otaknya nanti rusak? \n\nApa mungkin gara-gara itu maka anda tdk urus banjir rob, jalan provinsi banyak rusak di Jateng, kemiskinan parah, 45rb anak putus sekolah setiap tahun krn masalah biaya??;0;1;9;8;;in;30766806;1.66326E+18;1.66326E+18;;;Reiza_Patters;0;
Mon May 29 23:32:01 +0000 2023;1.66333E+18;1.66333E+18;Ndoro @ganjarpranowo suka kita viralkan jalan yang rusak. \n\nGanjar Tegur Warga yang Viralkan Jalan Rusak Lewat Aksi Teatrikal di Batang - https://t.co/zEgjUiniuK\n\n#JokowiPresidenGagalTotal \n#JokowiPresidenGagalTotal https://t.co/RbRSHZPxIY;0;1;15;19;;in;1.37397E+18;1.66333E+18;1.66333E+18;https://pbs.twimg.com/ext_tw_video_thumb/1663327325625421824/pu/img/jHE7QhhaEdJi1h1W.jpg;photo;bianca01403;0;
Mon May 29 23:49:33 +0000 2023;1.66333E+18;1.66333E+18;@Addin_04 @detikcom ngga kasian sama diri sendiri? dah jelas banyak yang ga sepakat sama kamu ya jelas masalahnya ada di kamu. evaluasi diri, banyakin baca buku, cari lingkungan yang bagus, kuliah yang tinggi. otakmu itu udah rusak, jalan pikiranmu dah ga;0;0;0;1;;in;1.04742E+18;1.66E+18;1.66267E+18;;;kulitkubelang;0;
Mon May 29 18:15:22 +0000 2023;1.66325E+18;1.66325E+18;Menohok! Natalius Pigai Kecewa Ganjar Pranowo Tegur Seniman yang Viralkan Jalan Rusak di Jawa Tengah: Belum Jadi Presiden Saja... https://t.co/9Ia03bXzTA;0;4;23;69;;in;8.87744E+17;1.66325E+18;1.66325E+18;;;OposisiCerdas;0;
Mon May 29 18:25:47 +0000 2023;1.66325E+18;1.66325E+18;@detikcom logika aja deh : kalau gak viral gak bakal ditangai tuh kasus\n\ncontoh paling simple : jalan di lampung, kalau gak viral pasti sampe skrg masih rusak jalannya;0;0;0;0;;in;1.0301E+18;1.66314E+18;1.66314E+18;;;aryawedhatama;0;
Mon May 29 18:51:17 +0000 2023;1.66326E+18;1.66326E+18;jika melepaskan mu adalah jalan yang terbaik, maka akan aku rusak jalan nya.;0;0;0;0;;in;1.21594E+18;1.66326E+18;1.66326E+18;;;xxraraaa;0;
Tue Mar 21 09:05:32 +0000 2023;1.64E+18;1.6381E+18;No time to get ready for your meeting? Use xpression camera to be dressed for all occasions.;112;187;386;671;;en;1.00034E+18;1.64E+18;1.6381E+18;;;xpression_app;0;
Sun May 28 06:45:58 +0000 2023;1.66271E+18;1.66271E+18;Rekam jejak.. https://t.co/C539hTZLgL;46;136;259;447;;in;1.00683E+18;1.66271E+18;1.66271E+18;https://pbs.twimg.com/ext_tw_video_thumb/1662711463511994368/pu/img/Dy4Ie2IDq39XRDIz.jpg;photo;ekowboy2;0;
Mon May 29 22:44:41 +0000 2023;1.66332E+18;1.66332E+18;@collegemenfess ajar, masih kurangnya guru krn (1) jarak, (2) akses jalan sulit (rusak parah), (3) biaya terbatas (guru honorer/GTT bayarannya 300k per bulan, sekolah jd tidak bisa memaksa GTT tsb kl misal tidak bs masuk, biasanya krn bensin habis, dsb).\;0;1;0;2;;in;1.2648E+18;1.66314E+18;1.66314E+18;;;keshiamaureen_;1;
Mon May 29 23:36:23 +0000 2023;1.66333E+18;1.66333E+18;Geram Warga Lempari Lumpur Kantor Bupati Tator gegara Jalan Rusak 17 Tahun https://t.co/O1f36FGHxb;0;0;0;0;;in;1.47829E+18;1.66333E+18;1.66333E+18;;;detik_sulsel;0;
Mon May 29 21:44:30 +0000 2023;1.6633E+18;1.6633E+18;Babinsa Kodim 1626/Bangli gotong royong bersama warga masyarakat di desa binaan kegiatan rabat beton perbaikan jalan yang rusak akibat tergerus air hujan di Banjar Suung Kaja Desa Peninjoan Kec. Tembuku Kab. Bangli, Senin (29/5/23).\n\n#tniadmengabdimembangunbersamarakyat https://t.co/Uupp7EwLgI;0;0;0;0;;in;1.1631E+18;1.6633E+18;1.6633E+18;https://pbs.twimg.com/media/FxU6qEgaAAAw45j.jpg;photo;1626Kodim;1;
Mon May 29 23:46:14 +0000 2023;1.66333E+18;1.66333E+18;"@OposisiCerdas Katanya kl ada jalan rusak silahkan laporkan lha ini sdh dilaporkan kok dimarahin""...nasib'e wong cilik salah terus""";0;0;0;0;;in;1.46966E+18;1.66246E+18;1.66246E+18;;;RPramurwatin;0;
Mon May 29 22:49:18 +0000 2023;1.66332E+18;1.66332E+18;Rezim Jokowi kasih jalan gerombolannya jualan tanah air. \n\nRusak tanah air kita kalau pasirnya dikeruk terus: \nEkosistem laut rusak, keberadaan pulau2 kecil terancam. \n\nBahaya Dampak Ekspor Pasir Laut\nhttps://t.co/IE9qedzdaZ\n\nVideo: banten02 \n \n#JokowiPresidenGagalTotal https://t.co/h8uNrqLUTG;27;52;428;605;;in;1.63933E+18;1.66332E+18;1.66332E+18;https://pbs.twimg.com/ext_tw_video_thumb/1663316559308128259/pu/img/RQZrSnD7ES82my22.jpg;photo;MichelAdam9191;0;
Mon May 29 21:54:27 +0000 2023;1.6633E+18;1.6633E+18;@sosmedkeras Penyalahgunaan bahu jalan terlebih penutupan saluran sdh marak di seluruh tanah air. Akibatnya saluran mampet tak terawat sehingga genangan air plus banjir dan umur jalan semakin cepat rusak. Semua pejabat d daerah yg bertanggung jawab tdk ta;0;0;0;0;;in;1.02698E+18;1.66316E+18;1.66316E+18;;;baladew4247;1;
Mon May 29 20:20:26 +0000 2023;1.66328E+18;1.66328E+18;Lebih dari 100 Kilometer Jalan di Banjarnegara Rusak, Terbanyak di Daerah Pegunungan https://t.co/r2A9BTzdta\n\n#Banjarnegara #InfoSeputarBanjarnegara https://t.co/QXS5SzTrLb;1;0;1;3;;in;3900677472;1.66328E+18;1.66328E+18;https://pbs.twimg.com/media/FxUnkzUagAAPHT7.jpg;photo;Banjarnegara__;0;
Mon May 29 21:12:39 +0000 2023;1.66329E+18;1.66329E+18;@OposisiCerdas Karep sampeyan iki opo mas @ganjarpranowo Di Jateng saja msh bnyk jalan rusak.Adoh2 mas....golek perkoro.;0;0;1;5;;in;1.63916E+18;1.66326E+18;1.66326E+18;;;HendZiddane;0;
Mon May 29 20:17:15 +0000 2023;1.66328E+18;1.66328E+18;@IvannaulamriaLS Yang di jalan rusak itu bukan kak?;0;1;0;0;;in;1.09485E+18;1.66327E+18;1.66327E+18;;;tumblerstarbak;0;
Mon May 29 16:07:44 +0000 2023;1.66322E+18;1.66322E+18;Pigai Kecewa Ganjar Tegur Seniman yang Viralkan Jalan Rusak di Jateng: Belum Jadi Presiden Saja Sudah...\nhttps://t.co/yngJTL2Au6;0;13;31;89;;in;3319260420;1.66322E+18;1.66322E+18;;;geloraco;0;
Mon May 29 15:41:32 +0000 2023;1.66321E+18;1.66321E+18;@0tk0il Kalau di Jateng namanya gulo kacang Man66ots tapi suka dibikin bercandaan jalan rusak kayak gulo kacang , karena bentuknya gak beraturan 😅😂 ... https://t.co/GFaW4WzhHx;0;0;5;6;;in;1.25728E+18;1.66319E+18;1.66319E+18;https://pbs.twimg.com/media/FxTnvILaIAAjyAA.jpg;photo;yudaphewe;0;
Mon May 29 14:51:58 +0000 2023;1.6632E+18;1.6632E+18;Miris! Jenazah Ditandu 15 Km di Mamasa gegara Jalan Rusak Parah https://t.co/vC1VVNzs2c;0;0;0;0;;in;1.47829E+18;1.6632E+18;1.6632E+18;;;detik_sulsel;0;
Sun May 28 23:39:43 +0000 2023;1.66297E+18;1.66297E+18;@Wahyudi87677017 @saifulmujani @muchlis_ar @saidiman Rumah DP 0 malah dilanjutin seperti program sumur resepan di era plt gub.dki terlama krn biasanya plt hanya 6 bln ini 2 thn bakal menjabat 😀😀😀;1;0;0;0;;in;2401298118;1.66274E+18;1.66274E+18;;;eddysutanto2002;0;
Mon May 29 15:01:01 +0000 2023;1.6632E+18;1.6632E+18;@rrrrrruto @youknowmelahh @tanyarlfes Iyaaaa betul, tapi jalan nya rusak parah woy;0;0;0;0;;in;1.46746E+18;1.66234E+18;1.66234E+18;;;jeonjimin_ssi;0;
Mon May 29 14:49:04 +0000 2023;1.6632E+18;1.6632E+18;DEMI TUHAN GUE BOYOT BANGET\njadi tadi kan gue masang earphone terus kayak kok aneh sih suaranya kayak mendep gitu GUE KIRA RUSAK KAN gegara gue bawa pas jalan-jalan kemaren terus gue taro tas jadi kusut TAUNYA GUE MASANGNYA GA BENER;0;1;0;0;;in;1.29523E+18;1.6632E+18;1.6632E+18;;;motherduhh;0;
Mon May 29 18:10:32 +0000 2023;1.66325E+18;1.66325E+18;Sebuah kebodohan acut n arogan...SUMUR RESAPAN DI ATAS JALAN...YG PASTI AKAN MERUSAK BAHU JALAN KRN KANDUNGAN AIR TINGGI..TINGGAL TUNGGU SAJA JALAN DI DKI AKAN RUSAK N  BERGELOMBANG...TANYA ORG DINAS PU BINAMARGA DKI..... https://t.co/JHp4PkcLF0;0;0;0;0;;in;1.38975E+18;1.66325E+18;1.66325E+18;;;eyang_kidal;0;
Mon May 29 16:29:08 +0000 2023;1.66322E+18;1.66322E+18;Warga gembira jalan puluhan tahun rusak kini mulus beraspal https://t.co/TjxDqv1MxZ https://t.co/Dg8OBAaZUh;0;0;0;0;;in;232112069;1.66322E+18;1.66322E+18;https://pbs.twimg.com/media/FxTyobtagAAxS4w.jpg;photo;terasnarang;1;
Sat May 27 08:57:08 +0000 2023;1.66238E+18;1.66238E+18;@tanyarlfes Pemalang;4;16;0;10;;in;1.26208E+18;1.66234E+18;1.66234E+18;;;rrrrrruto;1;
Mon May 29 17:05:15 +0000 2023;1.66323E+18;1.66323E+18;@jokowi Jl. Raya pasar citeurep, arah ke tajur, tarikolot, sampai mau ke arah cipamingkis,hambalang rusak parah dan di tengsau suka banjir serta jalan dari pasar citeurep sampe mau ke sirkuit sentul kalo hujan banjir drainasenya gak beres pak jokowi, moho;0;0;0;0;;in;1.51484E+18;1.65443E+18;1.65443E+18;;;GavinRuntunuwu1;0;
Mon May 29 15:02:35 +0000 2023;1.6632E+18;1.6632E+18;Kampung nenekku ini memang panas kalau di kota, tapi di kabupaten adem banget walau sayang jalan nya rusak parah suka ngebatin kalau kesini;0;0;0;0;;in;1.46746E+18;1.6632E+18;1.6632E+18;;;jeonjimin_ssi;0;
Mon May 29 15:55:01 +0000 2023;1.66321E+18;1.66321E+18;@sehatAQUA Yang atas minum aqua pas di jalan rusak\nTapi naik rolls royce;0;0;0;0;;in;1.15244E+18;1.66121E+18;1.66121E+18;;;sbyfess;1;
Mon May 29 14:35:09 +0000 2023;1.66319E+18;1.66319E+18;@jalanrusak__ ...;0;0;0;0;;qam;1.08706E+18;1.66319E+18;1.66319E+18;;;mhdarieff_;0;
Mon May 29 16:26:07 +0000 2023;1.66322E+18;1.66322E+18;what else do you expect from them, to stay?? it's really impossible;0;0;0;0;;en;1.44832E+18;1.66322E+18;1.66322E+18;;;jalanrusak__;0;
Mon May 29 17:29:26 +0000 2023;1.66324E+18;1.66324E+18;@hesardyn kan life full of surprises.. itulah kenapa disuruh enjoy meskipun ada jalan rusak di depan sedikit ya paling2 bikin sakit badan 😄;0;1;0;0;;in;8.59915E+17;1.66283E+18;1.66283E+18;;;mikhailanta;0;
Mon May 29 15:40:43 +0000 2023;1.66321E+18;1.66321E+18;@Donal28194692 @WindaAni2 Jalan rusak itu ka;0;0;0;0;;in;1.65335E+18;1.62749E+18;1.62749E+18;;;HinoPeresu69;0;
Mon May 29 14:26:33 +0000 2023;1.66319E+18;1.66319E+18;"Hidup lgi capeny malh lht sepatu aldi taher jebol""";0;0;0;0;;in;1.44832E+18;1.66319E+18;1.66319E+18;;;jalanrusak__;0;
Mon May 29 14:20:10 +0000 2023;1.66319E+18;1.66319E+18;@VIVAcoid Wkwkwk sama dongo nya kya pendahulunya. \n\nNi org punya chance buat buktikan kalo ANUS gak becus urus Jkt. Eh, malah melempem gak jelas.\nJalan rusak, bolong, dsb didiamkan aja. \nSemprul blass 😂;0;0;0;2;;in;194401000;1.66311E+18;1.66311E+18;;;MVK_1225;0;
Mon May 29 13:21:01 +0000 2023;1.66317E+18;1.66317E+18;Bertahun-tahun rusak parah, Jalan di Kelurahan Sribasuki, Kecamatan Kotabumi, Lampung Utara, tak kunjung diperbaiki oleh pemerintah. Kondisi tersebut dikeluhkan warga setempat.\n\nhttps://t.co/S4HpdPCnE3;0;0;0;1;;in;1058474317;1.66317E+18;1.66317E+18;;;monologis_id;0;
Mon May 29 13:34:04 +0000 2023;1.66318E+18;1.66318E+18;TERKADANG UNTUK MENCAPAI SESUATU YANG DITUJU HARUS MELEWATI JALAN YANG RUSAK;0;0;0;0;;in;1.61094E+18;1.66318E+18;1.66318E+18;;;NorhidayahDay13;0;
Mon May 29 13:03:02 +0000 2023;1.66317E+18;1.66317E+18;Jokowi Persilahkan Rakyat Lapor Langsung Jalan Rusak, Jubir Demokrat: 8 Tahun Ini Bapak Kemana Saja?\nhttps://t.co/aNDmvbvX62;0;0;0;0;;in;110151062;1.66317E+18;1.66317E+18;;;rakyatjelitacom;0;
Mon May 29 13:39:30 +0000 2023;1.66318E+18;1.66318E+18;@wn_mhd_fhm @power_rangers7t @tanyakanrl kalau bukan mertua iya cuek\ntapi ini mertua sendiri\ndia berani rusak rumahku+rumah orangtuaku, artinya dia buka jalan perang ke aku;0;2;0;0;;in;1871506538;1.66316E+18;1.66316E+18;;;mamakmeongg;0;
Mon May 29 14:05:47 +0000 2023;1.66318E+18;1.66318E+18;@tanyakanrl Kesabaran gw tipis bro dan gw mau ngomong Lo itu tolong njir skincare itu bukan banci tapi buat rawat tu muka biar gak rusak kalo Lo punya aktivitas keras trs Lo cmn cuci muka bakal rusak tu kulit muka makanya skincare itu buat jaga rawat jala;0;0;0;0;;in;1.64134E+18;1.66313E+18;1.66313E+18;;;holanbackry;0;
Mon May 29 14:17:10 +0000 2023;1.66319E+18;1.66319E+18;Serka Dasril Gotong Royong Bersama Warga Perbaiki Jalan Yang Rusak https://t.co/zCphEGsyHj #News #Berita #Kabar #Popular #klikwarta #InfoMasyarakat #viral;0;0;0;0;;in;8.23779E+17;1.66319E+18;1.66319E+18;;;klikwarta_com;1;
Mon May 29 13:04:12 +0000 2023;1.66317E+18;1.66317E+18;@ganjarpranowo @Hary_Tanoe Ngomongnya ketinggian pak ,,,\nBanjir dan jalan rusak di Jateng kabare piye ?;0;0;0;1;;in;1.49685E+18;1.66E+18;1.66309E+18;;;Karyant70026879;0;
Mon May 29 13:06:40 +0000 2023;1.66317E+18;1.66317E+18;tak arani background musik perang ngieng teng teng langkah tegap maju jalan jaman kepungkur mbien ki renovasi je, jebul isih rusak berat. sek wingi gur iringan musik tibane;0;0;0;0;;in;1.28668E+18;1.66317E+18;1.66317E+18;;;vivaldimelodia_;0;
Mon May 29 13:08:29 +0000 2023;1.66317E+18;1.66317E+18;@ganjarpranowo @Hary_Tanoe Lah di bikin vdio jalan rusak aja ngambek, so soan ngomongin global, jatim aja ngos ngosan wkwk;0;0;0;0;;in;1.50163E+18;1.66E+18;1.66309E+18;;;ysfolin;0;
