full_text;annotate;
Sebuah kebodohan acut n arogan...SUMUR RESAPAN DI ATAS JALAN...YG PASTI AKAN MERUSAK BAHU JALAN KRN KANDUNGAN AIR TINGGI..TINGGAL TUNGGU SAJA JALAN DI DKI AKAN RUSAK N  BERGELOMBANG...TANYA ORG DINAS PU BINAMARGA DKI..... https://t.co/JHp4PkcLF0;0;
Warga gembira jalan puluhan tahun rusak kini mulus beraspal https://t.co/TjxDqv1MxZ https://t.co/Dg8OBAaZUh;1;
@tanyarlfes Pemalang;1;
@jokowi Jl. Raya pasar citeurep, arah ke tajur, tarikolot, sampai mau ke arah cipamingkis,hambalang rusak parah dan di tengsau suka banjir serta jalan dari pasar citeurep sampe mau ke sirkuit sentul kalo hujan banjir drainasenya gak beres pak jokowi, mohon ditindak dan diperbaiki pak;0;
Kampung nenekku ini memang panas kalau di kota, tapi di kabupaten adem banget walau sayang jalan nya rusak parah suka ngebatin kalau kesini;0;
@sehatAQUA Yang atas minum aqua pas di jalan rusak\nTapi naik rolls royce;1;
@jalanrusak__ ...;0;
what else do you expect from them, to stay?? it's really impossible;0;
@hesardyn kan life full of surprises.. itulah kenapa disuruh enjoy meskipun ada jalan rusak di depan sedikit ya paling2 bikin sakit badan 😄;0;
@Donal28194692 @WindaAni2 Jalan rusak itu ka;0;
"Hidup lgi capeny malh lht sepatu aldi taher jebol""";0;
@VIVAcoid Wkwkwk sama dongo nya kya pendahulunya. \n\nNi org punya chance buat buktikan kalo ANUS gak becus urus Jkt. Eh, malah melempem gak jelas.\nJalan rusak, bolong, dsb didiamkan aja. \nSemprul blass 😂;0;
Bertahun-tahun rusak parah, Jalan di Kelurahan Sribasuki, Kecamatan Kotabumi, Lampung Utara, tak kunjung diperbaiki oleh pemerintah. Kondisi tersebut dikeluhkan warga setempat.\n\nhttps://t.co/S4HpdPCnE3;0;
TERKADANG UNTUK MENCAPAI SESUATU YANG DITUJU HARUS MELEWATI JALAN YANG RUSAK;0;
Jokowi Persilahkan Rakyat Lapor Langsung Jalan Rusak, Jubir Demokrat: 8 Tahun Ini Bapak Kemana Saja?\nhttps://t.co/aNDmvbvX62;0;
@wn_mhd_fhm @power_rangers7t @tanyakanrl kalau bukan mertua iya cuek\ntapi ini mertua sendiri\ndia berani rusak rumahku+rumah orangtuaku, artinya dia buka jalan perang ke aku;0;
@tanyakanrl Kesabaran gw tipis bro dan gw mau ngomong Lo itu tolong njir skincare itu bukan banci tapi buat rawat tu muka biar gak rusak kalo Lo punya aktivitas keras trs Lo cmn cuci muka bakal rusak tu kulit muka makanya skincare itu buat jaga rawat jalan lain lain Jan tolol banget deh;0;
Serka Dasril Gotong Royong Bersama Warga Perbaiki Jalan Yang Rusak https://t.co/zCphEGsyHj #News #Berita #Kabar #Popular #klikwarta #InfoMasyarakat #viral;1;
@ganjarpranowo @Hary_Tanoe Ngomongnya ketinggian pak ,,,\nBanjir dan jalan rusak di Jateng kabare piye ?;0;
tak arani background musik perang ngieng teng teng langkah tegap maju jalan jaman kepungkur mbien ki renovasi je, jebul isih rusak berat. sek wingi gur iringan musik tibane;0;
@ganjarpranowo @Hary_Tanoe Lah di bikin vdio jalan rusak aja ngambek, so soan ngomongin global, jatim aja ngos ngosan wkwk;0;
Sekolah Dasar Negeri Tanjung Ilir di Jalan 45, Kelurahan Sayar, Kecamatan Taktakan, Kota Serang Banten rusak berat. Bahkan, murid harus belajar di ruang kelas yang kondisinya tidak layak, dari mulai meja kursi yang rapuh, tembok rusak keropos, hingga jendela tak berkaca dan… https://t.co/uUPTVZRL6F;0;
@halupulisi el ak punya permen aneka jagoan biar kuat;0;
@sdabmbk_bekasi @ridwankamil @daniramdan0112 @pemkabekasi Tinjau juga jalan di kecamatan Setu, banyak yg rusak. Akses dari kecamatan Setu ke alun2 eduforest di desa Ciledug jg di Jalan Cibening sebelah GBP https://t.co/kGbrHMs5ug;1;
@ch_chotimah2 Salahnya dimana yah? Jalan rusak di era Jokowi tidak di perbaiki dizaman SBY https://t.co/ufRq3QUMVn;1;
SEMUANYA DAPET 10.000! LAST YA INI UDAHAN CAPE GA SIH, 20.17 YA! \n\nwhat if kalian suka sm orang, udah pdkt dan punya convo yg bagus sm orang itu, eh temennya bilang orang yg kalian suka abis confess ke crushnya?;0;
Wah kalau melepaskanmu adalah jalan terbaik, maka akan ku rusak jalannya.;0;
Daftar 22 stadion yang akan direnovasi:\n\nhttps://t.co/cpOUYjgBvF https://t.co/qNMppA6BT7;1;
@RahmayulitaS @dprhiburanmalam Mnrt banyak pengalaman, 'memperbaiki' cewe yg udah rusak dgn jalin relationship yg serius itu ntar baiknya bentar aja, krn dia akan kangen keadaan dan kebiasaannya saat rusak. Yg ada cowo nya yg baik bakal makan ati dan dibuang tengah jalan tanpa alasan jelas sm itu cewe;1;
@mhdarieff_ Cmn bs berekspetasi ngesupport kga;0;
@juju_onlyfans @ganjarpranowo Emang daerah gua brebes ga jalan rusak di mana mana parah;0;
@sayid__machmoed Idenya mirip yg dikerjain sama gubernur anu. \nTapi yg anu itu malah bikin rusak jalan airnya mah tetep tergenang.  🙈\n\nKoq bs gitu yak;0;
@speltonn @ganjarpranowo @Hary_Tanoe Wekkekek ngurus jateng saja gak becus ngomong global glabul GOMBAL !!!\n10 TAHUN NGURUS JATENG GAGAL.. MISKIN, PUPUK SULIT, JALAN RUSAK, BANJIR ... \nKEBANYAKAN NONTON FILM PORNO;0;
@yadi43116875 @ned_cromagnon @destadestugar @ganjarpranowo Kemaren gua ke Jateng jalanya kek koontol , Komstir gua bisa rusak cok\n\nJustru gue bukan warga Jateng miris lihatnya jalannya Jateng kek gitu😂\n\nJalan provinsi lagi;0;
Wakil Bupati Bima Ogah Teken Komitmen Perbaikan Jalan Rusak di Donggo https://t.co/m0BDG34oxF;1;
@sehatAQUA Nyindir siapa nih kalau jalan rusak\n#aqua #minumaqua\nhttps://t.co/3e3z6xHeqT;1;
"Sena si paling pembully, dan Sena si paling anak motor. Diantara semua siswa dikelas gue paling benci sama dia. \n\nFlashback:(\nDi jalan jam 7 malam, hari pertama sekolah\nHiks...hiks....kenapa sih mereka jahat banget sama gue inikan sepatu baru dari Ibu, tapi malah udah rusak""";0;
Jalan Penghubung Margaasih-Bandung Rusak Bikin Mumet Pengendara https://t.co/g6BbYL1FQb;0;
@ganjarpranowo @Hary_Tanoe Warga viralkan jalan rusak di jateng @ganjarpranowo baper, giliran viralkan sendiri suka nonton film bokep malah bangga, rusak moral bangsa ini klo punya pemimpin kayak Ganjar.;0;
@tanyakanrl Itu mungkin tandanya muko lo kyak jalan di lampung. Rusak, sama kyk pemikiranmu.;0;
disaat bertemu jalan rusak dan tidak ada jalan lain, satu hal yang pasti tetap di lewati jika ingin capai tujuan, walau kadang jalan becek dan berlubang.\n\nbertahan, nikmati, jalan terus..;1;
@VeelaaRhie @jokowi Jaman @SBYudhoyono hanya banyak tambal-sulam jalan² rusak, yg tiap tahun rusak dan digarap/diperbaiki ulang.\nJadi kalo diakumulasi, seolah² ngerjain jalan sampe ribuan km..😁\nKonyol juga tipuannya...!;0;
@jogmfs jadi aku pesen grab express jam 4 sore. jam 4 lebih dikit udah berhasil di pick up tuh cake nya. Tp sampe jam 4.45 masih belum jalan. dan jam 5.15 baru sampe kosku🤣  padahal dari lokasi ke kosku cuma 10menitan. Tp yaudah ku tunggu dengan sabar walau agak ketar ketir kuenya rusak;1;
Kelakuan Emak-emak, Naik Motor Ngebut Sampai Tabrak Palang Pintu dari Bambu: Bermula saat pemilik akun memerlihatkan palang pintu dari bambu di sebuah jalan. Terlihat salah satu bambu rusak seperti akan patah. https://t.co/BpYyYmBPOs https://t.co/qScpBElmi4;0;
Viral Jalan Trans Depan Pasar Bungku Morowali yang Rusak, Warga Nilai Pemerintah Tutup Mata https://t.co/XtIAcd6jD0;0;
"Kalau gue tergantung sikon. Di dekat rumah atau daerah kawasan bisnis, gue gak masalah jalan kaki karena ada trotoarnya. Di daerah bisnis malah cenderung bagus &amp; nyaman.\n\nAda bbrp tempat di Jakarta malah trotoarnya udah diambil sama kaki lima, parkiran liar, atau rusak total.";1;
Orang Indon ndak suka jalan kaki, even 500 meter aja ada yang pesen ojol. 🤣🤣🤣;1;
Menparekraf Bakal Ajak Coldplay ke 3 Destinasi Super Prioritas\nhttps://t.co/sGeSjPGkJy\nMessi Argentina City coldplay timnas\n#Coldplay #ColdplayInJakarta #konsercoldplay https://t.co/QdJg1CpJS7;1;
@Yurissa_Samosir Olah raga dijalan yg bagus ya pak, jalan yg rusak .... Olah raga akan menyebabkan kecelakaan;0;
@ashry_0311 Lurus ji ke jalan rusak sebelum belok turun ke bara;0;
Urusny gara² mslh JALAN RUSAK. PARAH NI ORG PASTI DI BUII. PERCAYA DEH 🤣🤣🤣, knp dari mulai jln negara,provinsi sd kab/kota hmpr 68% pada anchor.,, 😇😇 https://t.co/AfcqvLeUq9;0;
@sehatAQUA Mungkin lebih baik ketika aquanya tep fokus meski di jalan rusak;1;
@frostypufff mental pas lewatin polisi tidur atau jalan rusak kli😅. mekanik bengkel kurang kenceng masangnya pas service ngikngik motormu bg ega🙏;0;
@logikapolitikid @psi_id Efeknya bagus,jalan” rusak lngsng dibenerin.;1;
Lagi! Warga Rekam Jalan Rusak di Ketapang, Kalbar dengan Lagu Bahasa Daerah   #Jalanrusak #sindiran #Lagudaerah #kabupatenketapang #mediasosial #PemprovKalbar #mediaindonesia https://t.co/BYkmQW9RZu;1;
Warga Keluhkan Jalan Nasional di Gorontalo Rusak, Pemotor Rawan Kecelakaan https://t.co/TwIzwoNliM;0;
"@Srik4ndiMuslim2 jalan tanjakan rusak ===&gt;tak ada traksi, pasti gerak mundur bebas";0;
Cilacap kota industri semen, aspal, dan minyak bumi, namun naas infrastruktur jalannya rusak parah, akses ke lokawisata juga sama parahnya..[]\n#cilacap #jalanrusak;0;
@bumijo1964 Ndoro @ganjarpranowo  ndak suka kita viralkan jalan yang rusak? \n\nGanjar Tegur Warga yang Viralkan Jalan Rusak Lewat Aksi Teatrikal di Batang - https://t.co/tAxmFLd6DS\n\n#JegalAniesPolitikKotorPKI \n#JegalAniesPolitikKotorPKI https://t.co/ZepgNhWITt;0;
@khisinJR Tdk belok tpi lurus ji ke jalan rusak;0;
@ChallsOfrivia @f_fathur Pemandangan indah jalan jawa tengah pada rusak itu,,gubernurnya sibuk travelling promosi diri;0;
@sailbalive lintasan kereta statomer, merak, cilegon, banten...memang perpotongan rel sama jalan raya model miring ini bikin susah, apalagi motor saat hujan, licin, ditambah lagi kalau kondisi jalan raya rusak disisi rel, berlubang, auto kepleset kalo motor;0;
Kantor Bupati Tana Toraja dilempari lumpur massa yang berdemo menuntut perbaikan jalan. Mereka mendesak pemerintah segera memperbaiki jalan rusak.\nVia: @detik_sulsel \nhttps://t.co/lyuj8k2uh4;0;
Pemko Pekanbaru Diminta Tancap Gas Perbaiki Jalan Rusak\n\nhttps://t.co/RcfIyeMWNX;1;
@halupulisi Jgn mati dlu, lu blom nyobain darah vampir;0;
@haipep LoOk At tHe StaR;0;
JAWA TENGAH NELONGSO\n\nBAGAIMANA JATENG BANGKIT DARI KEMISKINAN, JALAN RAYA TETAP RUSAK, HARGA PUPUK MEROKET MENJADI BARANG LANGKA, LO WONG GUBERNURNYA SIBUK JOGING KE SANA KE SONO. WAKILNYA JADI MALES KERJA SAMA, MENDING METU.KOK DICAPRESKAN?. OPO RAKYAT JATENG MO MILIHNYA.ORA!. https://t.co/FFsPmvOfp2;0;
@Been4Q59 ibunya gak pernah lewat di jalan rusak... \nini konoha bu  jadi ujian sim nya harus sat set... xixixixi;0;
@Mnhyunga boleh titip salamku sama malaikat ridwan? udah lama gak cepika-cepiki sama beliau pas nganter galon sampai lantai 3 terus bahasa kenapa sih banyak bgt korban jalanin aja dulu padahal mah ya, jalan juga banyak yg rusak? 🙄;1;
@Positvevbs Di SmackDown dlu bru sadar kaykny;0;
@THEDISTURBlA ㅤ\n\nOke! Tunggu ya aku cari bubble wrap dulu yang tebel biar gak rusak di jalan\n\nㅤ;1;
Kantor Bupati Tana Toraja dilempari lumpur massa yang berdemo menuntut perbaikan jalan. Mereka mendesak pemerintah segera memperbaiki jalan rusak.\n\n https://t.co/UoXkvDpkzo;0;
@SWEETAL154 Jalan rusak sudah sekian lama harus diviralkan, arti tidak ada kepedulian penguasa pada derita rakyat !;0;
@Dyananjani89 @indikatorcoid @BurhanMuhtadi Kebetulan aku kenal dengan anggota dprd bekasi via twitter. Dari PD. Sebenernya pula aku ga dukung partai dia. Tapi penting bagiku bisa komunikasi dengan beliau. Isu jalan rusak, ama baliau diforward ke dinas, eh seminggu udah dibenerin.;1;
Demokrat: Kini jalan daerah rusak bisa diambil alih pusat\n\n#DemokratS14P https://t.co/8okuVtcuYK;1;
Jika aku bisa memilikimu\nkenapa aku tdk bs memiliki kekayaan;0;
️️️ ️\n ️️️\n ️️️\nMau tidak mau itu tindakan yang baik dibanding mempertahankannya.\n\n        “Libur aku dok. Mau jalan malah di serempet motor. Rusak itu motorku. Mumpung deket sini mampirlah. Gimana dok? Mau diapain ini?” ucap Lida pada Arin saat itu.\n️️️ ️\n \n ️️️;0;
@Srik4ndiMuslim2 Sudah tau jalan rusak, mestinya kurangin bebannya. Itu malah terlihat kelebihan beban;0;
@kompascom Kerjanya cuma photo2 background sawah,jalan rusak, dikerumunan, lalu upload di medsos, orang waras bisa menilai.;0;
Sinergitas TNI - POLRI Bantu Warga Perbaiki Jalan Desa Yang Rusak. https://t.co/lMCQGUPXqg;1;
@Positvevbs Punya hidup lempeng amat yak;0;
Bupati Tana Toraja Theofilus Allorerung memiliki total kekayaan sebesar Rp 3.807.878.008 yang ia Laporkan pada 31 Maret 2022.  \n\n#hartakekayaan #bupati #toraja #sulawesi #sulawesiselatan #jalan #rusak #jalanrusak #jeno #ShoppeMaszeh #AgustDTourInIndonesiaD3 #Desta #Fairplay https://t.co/T1j7MgQAiv;0;
Kantor Bupati Tana Toraja dilempari lumpur massa yang berdemo menuntut perbaikan jalan. Mereka mendesak pemerintah segera memperbaiki jalan rusak. #jalanrusak #toraja \nVia: @detik_sulsel \nhttps://t.co/lyuj8k2uh4;0;
@BangEdiii Sepertinya akan rame jika Demokrat di rusak seperti itu.  Akan turun ke jalan kompak setiap cabang di daerah. Karena Demokrat fersi mokodo gak ada pendukungnya dikit bet.;0;
@jokowi @RTErdogan Pak presiden yg terhormat tolong di perhatikan jalan kami tepatnya di kec. Lalembuu kab. Konawe Selatan prov. Sulawesi Tenggara sudah 40 tahun jalan kami rusak tidak di aspal;1;
"@Dianadjiemunaji @ShenoWirang @aniesbaswedan FOOD ESTATE MANGKRAK, BANJIR &amp; JALAN RUSAK... \nPrestasi membagongkan?????";0;
@putri_Aalona Gubernur Jateng Coba ,,,suruh beresin jalan rusak,,, jakarta mah sudah keren ,,jangan ada lagi kata² tai;0;
@Midjan_La_2 Asumsi gw si motor mau hindarin jalan rusak di sebelah kiri, posisi pickup pasti kaget tbtb motor ketengah. Dan yaa gubrakkk.\n\nSama gemes beett itu mas motovlog standartin motornya susah amat keknya wkwkkwk.;1;
Menteri PUPR Basuki Hadimuljono siapkan sepuluh paket perbaikan jalan rusak di Lampung. Berikut daftarnya. #bisnisupdate #update #bisnis #text https://t.co/5dUWidFKP1;1;
@geloraco Harusnya tu foto jalan rusak di cetak terus kasih bingkai, pajang di rumah sendiri gitu ya den?;0;
@YanHarahap @SBYudhoyono Ajak perang.demokrat tangkap muldoko baru giring di jalan..pembegal partai jgn ksi ampun..akn rusak negri ini..;0;
@Sukardi2017 @ekowboy2 Jangan jadi TOLOL dong saudara kembarku Sukar @Sukardi2017 itu makan2 besar rakyatnya saat itu lagi susah apa tidak, rakyat lagi mengeluh kebanjiran, supir ngeluh jalan pada rusak bos lagi makan besar cipika cipiki. Monggo silahkan jangan malu2;0;
@kegblgnunfaedh @pandawaragroup Emang kudu kitu ...jalan ge loba nu rusak di Pandeglang mah;0;
@kegblgnunfaedh Ini sama dgn jalan rusak ada airnya, ada yg mancing ada yg mandi. Tp ini bagus juga krn langsung ke kantor 👍;0;
@PDI_Perjuangan Jalan di JATENG aja banyak yg rusak ko mo ngelanjuti jalan di banten, mikir lah @ganjarpranowo itu masih gubernur Jateng. Maanfaatkan waktu yg tersisa utk mensejahterakan warga nya. \n#Stop_Pencitraan_Rakyat_sudah_muak;1;
Kantor Bupati Tana Toraja dilempari lumpur massa yang berdemo menuntut perbaikan jalan. Mereka mendesak pemerintah segera memperbaiki jalan rusak.\nhttps://t.co/dnSksoNkYk;1;
Cerita SDN 012 Sei Banjar Kaltara, Sekolah dengan Akses Jalan Rusak yang Selalu Sepi Murid Saat Musim Penghujan Tiba\n\nBaca di https://t.co/PsqUaxBm4v https://t.co/lFNaGbGQcH;0;
Tuntut Perbaikan Jalan Rusak, Warga Bima Tutup Jalan Lintas Provinsi  https://t.co/7i05XhFHWU;0;
@adhityoagam @jakkiiw @tanyakanrl Awoakwoko, mana jalan provinsi masih banyak yang rusak;0;
Warga Keluhkan Jalan Rusak Parah Bertahun-tahun, Perbaikan Menunggu 2024 https://t.co/ZKdMxGZVHK;0;
Ganjar Tegur Seniman yang Viralkan Jalan Rusak di Jateng, Aktivis HAM: Belum Jadi Presiden Saja Sudah Batasi Kebebasan Sipil \nhttps://t.co/lyvQrBD8hF \n#GanjarPranowo #JalanRusak #JawaTengah #NataliusPigai;0;
Beton pembatas dan beril orange nya itu merusak dan mengganggu pemandangan lalu lintas jalan. Kota sebesar dan seindah ini masa pemandangan jalanan nya di rusak dengan hal begituan (posisi beton dan beriel pembatas). Tolong lah,lebih berfikir cerdas lg untuk ngatasi kemacetan.;0;
@KangManto123 Mobil tua lewat jalan rusak. Lebih baik selamatkan diri sendiri dulu;0;
@Miduk17 Calon pemimpin tertinggi kok caranya kek gini. Pencitraan banter kerja nol. Ditanya wartawan soal banjir ngamuk. Diviralin jalan rusak sama warganya ngamuk.. Telekkkkk;0;
@msaid_didu @SBYudhoyono @Pak_JK Bangsa ini sudah di jalan yg benar, ga usah kamu rusak du.;0;
Putaran balik yang dibuat oleh Dishub Kota Tangerang sebagai rekayasa lalu lintas di depan pabrik Tifico masih menuai kritik, lantaran menjadi sumber kemacetan kendaraan dari arah Cikokol menuju Serpong. https://t.co/VKgyVKkx5Q;0;
@_CocoteTonggo_ Ya iyalah jalannya yg rusak kalian perbaiki. Kalau dibiarkan rusak, pelanggan kalian bakal kabur. Jadi kalian mmprbaiki jalan krn ada maunya, bukan krna kalian tulus.;0;
2. Bawa Sepatu / Sendal Cadangan\nSepele sih tapi ini beneran penting, temenku sampe ada yg sepatunya sol nya lepas dan sandalnya rusak. Disana gaada yg jual lho ya jadi mending bawa aja daripada kalian nyeker jalan 13 km wkwk. Pastikan jg kalian pake sepatu/ alas kaki yg nyaman.;0;
Senin, 29 Mei 2023.\n\nPersonil Sat Lantas Polres Nias  menghimbau kepada pengendara bermotor agar tetap berhati-hati karena jalan sedang rusak (Longsor) di Desa Fadoro Hunugoa Kec. Hiliserangkai KM. 28 Kab. Nias. https://t.co/dfQrDNQdG5;1;
@SWEETAL154 @ImapMuslih Gak boleh di upload jalan yg rusak, nanti Ganjar marah dan maki maki anda😃😃😃;0;
Yang rusak bukan teropongnya weii... jalan pikiran eluu yg rusak won 😭😭😭😭😭🤧\n\nBisa-bisanya kebalikkk 😭😭😭😭;0;
Mereka harusnya belajar Bapak Presiden @jokowi bukan gotonh royong jalan provinsi yang rusak ini. Ruas  Parsoburan-Borbor, Kab. Toba, Sumut.\n\nhttps://t.co/NRI3L07W3w;1;
@cat_auras Allah buat mudah \nManusia yg complicated \nAllah kasih jalan \nManusia yg rusak jalan nya \n\nWhatever \n\nSpeechless;0;
https://t.co/26HTus30vf;0;
Adu Jalan Rusak Era Jokowi Vs SBY Pakai Google Maps\n\nhttps://t.co/tk8eQ9akj6;0;
Peralihan Jalur Truk logistik Berpotensi Timbulkan Kerusakan Jalan Nasional\n\n#Beritaterkini #Jalanrusak #lampungpost\nhttps://t.co/i8h2lEWfPm;1;
Pemkab Bekasi Bersama DPRD Tinjau 8 Titik Lokasi Jalan Rusak di Kabupaten Bekasi\n\nKABUPATEN BEKASI - Pemkab Bekasi bersama Dewan Perwakilan Rakyat Daerah (DPRD) Kabupaten Bekasi meninjau langsung Infrastruktur di wilayah daerah pemilihan Bekasi Satu https://t.co/zYij54NUF6;1;
@kumparan Mobil  kyk gini g memenuhi syarat sebagai kendaraan ambulan. Kl alasanya karena jalan rusak ya jalannya dong yg dibenerin lagian mana ada sih anggota D(h)Ewan yg tinggal dipelosok2 yg jalannya rusak ...emang bangke sih;0;
YANG HARUS BERTANGGUNG JAWAB. CONTOH JALAN RUSAK PARAH ANTARA PEMERINTAH DAERAH DAN PUSAT SALING TUDING. PEMBAGIAN PENDAPATAN DAERAH KE PUSAT ITU SUDAH ADIL KAH ?;0;
@emerson_yuntho Boss.. saya mau keundangan ke Rembang pinjem Helikopter bisa?\nmang kenapa gak lewat darat..\nmaaf Boss jalan rusak dan ada banjir.. boleh yaa Boss..boss..boss..bosss..\niyya dah boleh.. asal jangan sampe Jakarta naek helikopternya.. wkwkwkwk;0;
Waktu pertama mau jalan sama doi juga udh direncanain dr jauh hari dan aku malah haid, tp gamau rusak kesempatan sih aku jadinya aku berusaha ketemu aja, walauoun rada bete apalagi jalanan macet pas aku mau nyamperin dia, tp ujungnya malah ga kerasa kalo aku sebenernya lg haid 😭;0;
Ganjar Pranowo Komitmen Lanjutkan Pembangunan Ruas Jalan di Banten\n\nBakal calon Presiden Ganjar Pranowo berkomitmen meneruskan program Jokowi di Banten jika menang jadi Presiden di Pemilu 2024. Yakni Tol Serang-Panimbang baru selesai satu tahap dan Bendungan Karian di Lebak.… https://t.co/i3ozovrDsK;1;
Bhabinkamtibmas Dusun mahia bersama persekutuan ojek mahia gotong royong perbaiki akses jalan yang rusak\n#polripresisi \n#Quickwinspolripresisi \n#BinmasPoldaMaluku\n#PolsekNusaniwe\n#bhabinkamtibmasDusunMahia https://t.co/SIcuD5RS85;1;
@aan__ gak ada wiper krn kalau hujan pesawat gak perlu khawatir masuk jalan rusak atau terjun ke jurang, palagi nabrak orang. \n\nkalaupun ada sesuatu masak dia ngerem mendadak atau langsung banting setir??;0;
